NomeDocente	ID_LATTES_MERGED	Vinculo	UnidadeExercicio	OrgaoExercicio	Curso	Habilitacao	Turno	Modalidade	ProgramaPG	DESC_NIVEL
CAROLINA BLAYA DREHER	9674003685779089	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
CHRISTIAN COSTA KIELING	7549034186694213	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
CLAITON HENRIQUE DOTTO BAU	1881149609989843	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
CLARISSA SEVERINO GAMA	2938484089252716	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
CLAUDIO LAKS EIZIRIK	1360045995561903	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
DIOGO ONOFRE GOMES DE SOUZA	9534019126486839	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
EUGENIO HORACIO GREVET	2544438362777781	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
FELIX HENRIQUE PAIM KESSLER	3595921442201029	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
FLAVIO PECHANSKY	3384627608811915	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
FLAVIO PEREIRA KAPCZINSKI	0441695020411504	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
GIOVANNI ABRAHAO SALUM JUNIOR	2523688745611202	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
GISELE GUS MANFRO	6846640248695680	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
IVES CAVALCANTE PASSOS	1914725582505972	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
KEILA MARIA MENDES CERESER	7780568374814657	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
LISIA VON DIEMEN	6636853828035713	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
LUCIA HELENA MACHADO FREITAS	0315640846525832	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
LUIS AUGUSTO PAIM ROHDE	9985584992275325	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
MARCELO PIO DE ALMEIDA FLECK	0054109088430967	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
MARCIA KAUER SANT ANNA	1097892568771095	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
MARCO ANTONIO KNOB CALDIERARO	8553502859620918	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
MARIA ELISA CALCAGNOTTO	0585587827221284	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
MARIA INES RODRIGUES LOBATO	1192071158151545	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
MARIA PAZ LOAYZA HIDALGO	0406420832677193	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
MAURICIO KUNZ	7903931164608108	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
NEUSA SICA DA ROCHA	3209194232456855	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
PAULO SILVA BELMONTE DE ABREU	4513260903019333	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
PEDRO VIEIRA DA SILVA MAGALHAES	4719266902582313	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
SIMONE HAUCK	3925634920090943	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO	Acadêmico
ADRIANA RAFFIN POHLMANN	4050543278806170	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ADRIANO DE ARAUJO GOMES	2719243260954101	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ADRIANO LISBOA MONTEIRO	0902286911407797	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ALEXANDRE BATISTA SCHNEIDER	8855381376712239	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ALOIR ANTONIO MERLO	7385210507816401	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ANDREIA NEVES FERNANDES	9707937084176125	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ANGELICA VENTURINI MORO	4369337843339010	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
BRENNO AMARO DA SILVEIRA NETO	1485558694377532	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
CAMILA GREFF PASSOS	9413144654526691	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
CARLA SIRTORI	4464252707748774	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
CESAR LIBERATO PETZHOLD	9002682113889454	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
CLAUDIA ALCARAZ ZINI	6032268532760866	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
DANIEL EDUARDO WEIBEL	0912295269231968	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
DENNIS RUSSOWSKY	3080561590070431	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
DIOGO POMPEU DE MORAES	3777062632260326	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
DIOGO SEIBERT LUDTKE	0831151849844477	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
DIRCE POZEBON	1962782589609789	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
DOUGLAS GAMBA	9644343995139326	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
EDER CLAUDIO LIMA	0470538503135332	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
EDILSON VALMIR BENVENUTTI	6429881353148464	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
EMILENE MENDES BECKER	9086677645061555	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
FABIANO SEVERO RODEMBUSCH	8307866489971127	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
FERNANDA POLETTO	6083223679785619	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
FRANCISCO PAULO DOS SANTOS	6438483462892313	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
GRISELDA LIGIA BARRERA DE GALLAND	8631049006610349	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
GUSTAVO POZZA SILVEIRA	4546630251833765	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
HENRI STEPHAN SCHREKKER	7077726886548870	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
HUBERT KARL STASSEN	4319261136611123	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
IRENE TERESINHA SANTOS GARCIA	2296402907146130	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JACKSON DAMIANI SCHOLTEN	5542159213271489	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JACQUELINE ARGUELLO DA SILVA	4712538462433785	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JACQUELINE FERREIRA LEITE SANTOS	5534849384599536	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JAIRTON DUPONT	5145855428221370	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JESSIE SOBIESKI DA COSTA	3084091037719464	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JOAO HENRIQUE ZIMNOCH DOS SANTOS	9008904518804851	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JOSE RIBEIRO GREGORIO	5441094963904299	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
JULIANA SEVERO FAGUNDES PEREIRA	7210654180380205	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
KATIA BERNARDO GUSMAO	8664708384378316	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
LEANDRA FRANCISCATO CAMPO	5004655252884925	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
LIVIA STREIT	9855115711326150	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
MARCIA MESSIAS DA SILVA	7411928094210109	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
MARCO ANTONIO CESCHI	5555299273984234	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
MARCO FLORES FERRAO	7552747227876113	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
MARCOS JOSE LEITE SANTOS	2262136591316649	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
MARIA GORETI RODRIGUES VALE	3871635037264920	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
MAURICIUS SELVERO PAZINATO	2136144172613304	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
NADYA PESCE DA SILVEIRA	7383039987082609	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
NATHALIA MARCOLIN SIMON	2246068673223229	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
OSVALDO DE LAZARO CASAGRANDE JUNIOR	3607137600981861	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
PAOLO ROBERTO LIVOTTO	4973579202648235	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
PAULO AUGUSTO NETZ	2875419945975548	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
PAULO FERNANDO BRUNO GONCALVES	2229043934202420	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
PAULO HENRIQUE SCHNEIDER	9953361052942820	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
RAFAEL STIELER	6824260536594075	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
RAQUEL SANTOS MAULER	3120810650181134	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ROBERTA DA SILVA BUSSAMARA RODRIGUES	8543174789197032	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ROSANE MICHELE DUARTE SOARES	5074480373229985	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ROSANGELA ASSIS JACQUES	3427324302130093	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
SILVIA MARGONEI MESQUITA TAMBORIM	5714002446331541	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
TANIA DENISE MISKINIS SALGADO	2921303744527801	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
TANIA MARA PIZZOLATO	6392594590302380	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
TANIA MARIA HAAS COSTA	1174072629046401	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
VLADIMIR GONZALO LAVAYEN JIMENEZ	4036436694149528	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	QUÍMICA	Acadêmico
ALEXANDRE BELUCO	7010136982162248	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
ANA LUIZA DE OLIVEIRA BORGES	1498386903659766	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
ANDERSON LUIS RUHOFF	9426768516270085	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
ANTONIO DOMINGUES BENETTI	5220576978001099	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
CRISTIANO POLETO	8672929134273036	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
DANIELA GUZZON SANAGIOTTO	3818120174534131	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
DAVID MANUEL LELINHO DA MOTTA MARQUES	6910124128030609	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
DIETER WARTCHOW	9247422586119662	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
EDER DANIEL TEIXEIRA	8159096749426967	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
EDITH BEATRIZ CAMANO SCHETTINI	7578500352612456	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
FERNANDO DORNELLES	5225103886517227	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
FERNANDO MAINARDI FAN	2253828772531348	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
GEAN PAULO MICHEL	3637693382752118	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
GINO ROBERTO GEHLING	9048623491959478	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
GUILHERME FERNANDES MARQUES	9529142584807910	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
JOEL AVRUCH GOLDENFUM	2839831814541780	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
JUAN MARTIN BRAVO	4458967180612229	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
LUCIA HELENA RIBEIRO RODRIGUES	7913354492085101	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
LUIZ FERNANDO DE ABREU CYBIS	1769983191085571	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
LUIZ OLINTO MONTEGGIA	6188128922588242	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
MARCELO GIULIAN MARQUES	7252569465214402	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
MASATO KOBIYAMA	7494734600375087	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
MAURICIO DAI PRA	0908850880080554	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
NILZA MARIA DOS REIS CASTRO	5253343519757030	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
OLAVO CORREA PEDROLLO	2600928966568151	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
PEDRO ANTONIO ROEHE REGINATO	7651498922055692	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
RAFAEL MANICA	4646192283476710	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
RODRIGO CAUDURO DIAS DE PAIVA	9163718529870752	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
SALATIEL WOHLMUTH DA SILVA	3544281849360429	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
WALTER COLLISCHONN	0592949496367500	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL	Acadêmico
ÉRICA ROSALBA MALLMANN DUARTE	6250901239372706	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
ALCIDES SILVA DE MIRANDA	4836670181191443	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
ALCINDO ANTONIO FERLA	6938715472729668	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
ALEXANDRE FAVERO BULGARELLI	0868647031150609	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
ALINE BLAYA MARTINS DE SANTA HELENA	8115684713552314	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
CAMILA MELLO DOS SANTOS	0000764891947393	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
DANIEL CANAVESE DE OLIVEIRA	1751907817242439	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
DANIEL UMPIERRE DE MORAES	7262168077244929	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
FERNANDA SOUZA DE BAIRROS	9216398404542311	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
FREDERICO VIANA MACHADO	8186353203247945	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
IZABELLA BARISON MATOS	4986678936428459	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
JOSE GERALDO SOARES DAMICO	6928046837273155	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
JUSSARA MARIA ROSA MENDES	8540039840052671	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
LUCIANA BARCELLOS TEIXEIRA	9069888393804643	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
LUCIANE MARIA PILOTTO	1236427227336192	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
MATHEUS NEVES	4496207971474422	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
PAULO ANTONIO BARROS OLIVEIRA	6422207752196603	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
ROGER DOS SANTOS ROSA	6601104117405392	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
RONALDO BORDIN	6909911499178658	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
ROSA MARIA LEVANDOVSKI	6780425498817847	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
